,date_review,reviewID_review,reviewContent_review,rating_review,usefulCount_review,coolCount_review,funnyCount_review,fake_review,reviewerID_user,name_user,location_user,yelpJoinDate_user,friendCount_user,reviewCount_user,firstCount_user,usefulCount_user,coolCount_user,funnyCount_user,complimentCount_user,tipCount_user,fanCount_user,reviewsPerDay_user,hotelID_hotel,name_hotel,location_hotel,reviewCount_hotel,rating_hotel,categories_hotel,address_hotel,AcceptsCreditCards_hotel,PriceRange_hotel,WiFi_hotel,webSite_hotel,phoneNumber_hotel,filReviewCount_hotel
1747,8/24/2009,HcIh7dgXfuhDcf27JqMgow,"I was in the city with my significant other to visit a friend and celebrate my birthday and after doing a little research on Expedia we decided to try out the Allerton.  I am SO glad we did.  We were put in a very nice, unique room that looked right out over Michigan Ave. and the lake. The room was ""unique"" in that rather than being square and wide it was long and narrow, which I had no problem with.  Narrow and on the small side is how most of the hotel spaces are constructed (particularly the elevators) and I can see how, as some posters have complained, a standard room may be smallish and the narrow hallways and elevators were annoying (especially at check out time when everyone is using them all at once.)  However, it is not a secret that this is an old hotel.  If you don't appreciate the history, age and building structure that go along with an older building stay someplace else.  Everything about our stay was A+.  Friendly staff, super comfy bed and linens, a bathroom stocked with L'Occitane bath products and room service that was delicious and not priced at heart stopping rates. (We had a delicious full breakfast that cost no more than we would have paid at any standard restaurant on Michigan Ave.)  You can't beat the location, the room price was extremely reasonable for the area and we will definitely be back again!",5,2,2,2,N,Pd0pw1UdiRwSahlCteI0-w,Katie M.,"Naperville, IL",May 2008,0,4,0,33,1,0,0,0,0,0.0024783147459727386,bhPktSO6Hsw_43qE4pqjpA,Jewel of India,"Jewel of India - Midtown West - New York, NY",33,3.0,"Restaurants, Indian, METADATA","15 W 44th St (between 5th Ave & Avenue Of The Americas) New York, NY 10036 Neighborhood: Midtown West",Yes,$$,None,http://jewelofindianyc.com,(212) 869-5544,0
1748,3/27/2012,XnwY7KtvO9QuGDh44un1fw,"Pros: Great location Comfy beds Clean Helpful bellhops Cons: Amanda at the front desk wanted to put a $50 a day hold on my DEBIT card for incidentals for my 5 night stay in my prepaid room. I know she was just trying to do her job, but when I questioned the large amount she said there was nothing she could do. One of her co-workers overheard our discussion, came over and said to just put a $50 hold for the entire stay. Amanda's eyes lit up and said, ""what if something happens""? Um, hello, I'm standing right in front of you! Her very nice co-worker said it was fine, helped her set it up and walked away. At that point Amanda was PISSED!!! I asked for two keys, she just glared at me and angrily grabbed another key. I went up to my room and that was it. I did t see Miss By The Book Amanda until I was checking out. I understand there are rules, but c'mon a $250 hold on my debit card, which will take 7-10 days to fall off- I don't think so. Other than that issue, our stay at the Avenue was fine. The water pressure was pretty good and when the shower wouldn't drain, they fixed it immediately. Despite Amanda, I'd stay there again.",4,1,1,0,N,NM5MJqi95OIrTrjE_JOePQ,C G.,"Chicago, IL",April 2009,0,12,0,5,1,1,0,0,0,0.009382329945269743,12_K-63pDkGPQFqz2jmIHA,"Algonquin Hotel Times Square, Autograph Collection","Algonquin Hotel Times Square, Autograph Collection - Midtown West - New York, NY",78,3.5,"Event Planning & Services, Hotels, Hotels & Travel, METADATA","59 West 44th St (between Avenue Of The Americas & 5th Ave) New York, NY 10036 Neighborhood: Midtown West",Yes,$$$,Free,http://www.algonquinhotel.com/,(212) 840-6800,0
1749,3/31/2012,sFXyr5ohpcaykXoUL6nsSg,Very impressed by this hotel.  We were given a complimentary upgrade when we arrived!  The beds here were the most comfortable I've slept on.  I didnt want to get up in the morning!  Customer service was excellent.  The location was great with the exception being that there is a hospital nearby and we heard ambulances off and on all night one night.,4,1,1,0,N,sSB0PehhLx5-QXRh35hJzA,Richard Mr. Button O.,"Northbrook, IL",November 2008,275,157,13,341,164,161,102,0,7,0.10979020979020979,naH1WGyrz3jCCQTst7t3_Q,McFarland Public Library,"McFarland Public Library - Mc Farland, WI",1,3.0,"Public Services & Government, Libraries, METADATA","5114 Farwell St Mc Farland, WI 53558",None,None,None,http://www.mcfarlandlibrary.org/,(608) 838-4590,0
1750,6/12/2011,6EdNDp7Rs,"Nice mid market hotel - the rooms are clean and comfortable, about what you'd expect. The real winners are: Service - genuinely helpful and pleasant. I travel a LOT and sadly, it is rare to see this. Location - half a block off the best part of Michigan ave. You can't beat that with a stick. I hosted a conference here for 30 people and they did a great job. Pricing  is competitive, so I would certainly come back without hesitation.",4,0,0,0,N,nvnT51MK7nBtmt8EfjI8tw,j f.,"Chicago, IL",September 2009,0,21,0,9,5,5,0,0,2,0.018650088809946713,V6TYNFyDBu7T0lnrHj8dqQ,PayDay Loan Store,"PayDay Loan Store - Madison, WI",1,2.0,"Financial Services, METADATA","2722 E. Washington Ave Madison, WI 53704",None,None,None,http://www.plsfinancial.com,(608) 819-1100,0
1751,8/13/2011,BUJLF57g2eNpAn8M-i,For $100/night it wasn't bad. Just steps off of Michigan Ave. Great views of the city. Slept comfortably. Staff was friendly and valet parking was a breeze. The Elephant and Castle restaurant located just off the lobby is a great attraction too. Great for after dinner drinks and desserts. Definitely would stay again!,4,0,0,0,N,qsiSQiSLq-I74PD7YreXGg,Garethe G.,"Kansas City, MO",May 2012,0,5,1,1,1,0,0,0,0,0.032679738562091505,Vbkb2shDxUE8H3PzrFnypA,Ella's Kosher Deli & Ice Cream Parlor,"Ella's Kosher Deli & Ice Cream Parlor - Madison, WI",76,3.0,"Food, Ice Cream & Frozen Yogurt, Restaurants, Delis, Burgers, American (Traditional), Local Flavor, Arts & Entertainment, Museums, METADATA","2902 E Washington Ave Madison, WI 53704",Yes,$$,Free,http://www.ellas-deli.com,(608) 241-5291,0
1752,9/7/2011,oujqoWXEWbwSWwESAWWxlw,"First, the good. Great location. So close to everything downtown. Staff was friendly enough. The valet is $40 per night, but honestly, the self park garages around the area charge the same for 24 hours, so it's really the going rate. It just seems like a circus in the valet area, so you're almost better off parking across the street at the self park. Now, the bad. We stayed in a 1 bedroom suite, which would go for around $340 per night on the weekend, but we did not pay full price. When you see a rate like that, you expect a great quality stay, but not in this case. The light switch covers were falling off in several places throughout our room. The flat screen T.V. was blurry (odd!). The Wi-Fi continuously disconnected. The shower had no water pressure (looked like it needed a good dip in CLR) and the towel rack was hung inside the shower? The coffee maker had an old coffee pod in it from a previous guest. Yuck. Also, out of 6 packages of coffee, 5 were decaf. Really? The walls were really thin. Complete conversations could be heard through them. The doors did not close without some muscle. The wait for the elevator (and there were 3 of them) was really long. We were not impressed. We had stayed at the Fairfield Inn about a block away a few years back, and seriously, it was far cleaner and better maintained. And about half the price. A few other things happened that were beyond the control of the hotel, but they were still annoying. We had some smokers on our floor, and after a call to the front desk, security came and told them it was a non-smoking hotel. Thankfully, that seemed to do the trick. But it was hours before the smell dissipated. Also, a dog peed in the elevator right as we were getting on. But, who wants to get back out and wait who knows how long for another one? Again, not the fault of the hotel, but when so many other things were bad, it just added to the negative vibe. I think there are many hotels in that area that are cheaper and better maintained. Crowne Plaza definitely needs to take a close look at housekeeping and maintenance. I would not recommend this hotel.",2,4,0,0,N,pbyxWMCyRe8_NZihJToYKw,Pamela Scooby M.,"Sarasota, FL",May 2008,120,185,33,171,70,22,24,178,6,0.11462205700123916,SzVAlsvIVy2K9jY80uyCMw,Van Galder Bus Company,"Van Galder Bus Company - Madison, WI",12,4.5,"Hotels & Travel, Transportation, METADATA","520 University Ave Madison, WI 53703",None,None,None,http://www.vangalderbus.com,None,0
1753,4/14/2009,7Nwq52DO093vOyxDbF3huA,"Squee! I couldn't wait to get home from my visit to Chicago so I could rate this place on Yelp. Wow. Wow. Wow. Absolutely fabulous. Spent four days here, and the service was impeccable; from check-in time to the minute we left the place, every single thing was perfect. I made reservations a month in advance, and when I received my confirmation email a few days before our trip reminding me of my reservation (like I needed a reminder? Thanks anyway!), there was a note at the bottom notifying me of a $20 suite upgrade if I brought in the printout. So I did. I presented it during check in, fully ready to pay the 20 bucks to upgrade for a suite. If I'm staying in Chicago for four days, might as well stay in style, right? Well...I didn't need to present the confirmation form OR pay the 20 dollars -- they upgraded me for free. Wow. The room was amazing. There was plenty of room, and free wireless internet is always a plus. And our view of the city was FANTASTIC. Wow. I couldn't stop taking pictures. We had a few things that we needed to refrigerate, and I noticed in the guest book that they rented out small fridges for $25 a night, so I called housekeeping to get one. I wasn't excited about paying $100 for a fridge, but I needed it. Well, a few minutes later, the front desk attendant called and told me that the fridge was on it's way up to our room, and it would only be a $20 dollar charge for our entire stay. SWEET! I loved the location of the hotel. It was steps away from Michigan avenue, and there were plenty of bus stops around to take us anywhere else we needed to go.  It was 2 blocks from Giordano's! Can't beat that at all! Elephant & Castle is a cool pub connected to the hotel. The service can be slow at times, but the food is terrific. Don't skip out on that. The 40th floor lounge left a lot to be desired. You can get better drinks and atmosphere elsewhere. When I come back to Chicago, there's no doubt in my mind that I will stay at the Avenue again. It was amazing. I miss that place already. Oh, and they never did charge me for the fridge. Awesome! :)",5,1,1,0,N,PFNZVn73upq3oZDG2KnAqA,Christine Chrissy R.,"Scarborough, ON",May 2011,40,137,14,178,96,30,44,0,5,0.26396917148362237,IGeaayZft307T0ajDuxAvQ,Isthmus - The Daily Page,"Isthmus - The Daily Page - Madison, WI",7,2.5,"Mass Media, Print Media, METADATA","101 King St Madison, WI 53703",None,None,None,http://www.thedailypage.com,(608) 251-5627,0
1754,9/10/2009,AgoQ0AXTT6pKqE9FkvYX4Q,"My boyfriend and I stayed here for our anniversary and we were more than pleased. First of all, our room was HUGE. We had a suite and were not aware of it because the room was cheap. We booked the room a week in advance on Expedia. We had a sitting area with a TV, a full bathroom, and a separate bedroom. There were two TV's,and an i-pod home (LOVE THAT). They will charge you, however, if you use the refrigerator. Stupid Chicago rule... Anywho, we also had drinks in the pub downstairs and I believe I had the best martini in my life. It is called a Castle Wrecker and you must try it--hints of raspberry, peach, and lime :) What I really liked about this place is that we are very young looking for our age and we were never discriminated for that. I have been to places where I have been looked at oddly because I look young, but I am in my mid-twenties and I can easily afford nice things. This place treated us with respect and I highly appreciate that.",5,1,0,0,N,q_QQ5kBBwlCcbL1s4NVK3g,Jane K.,"New York, NY",March 2005,4069,1154,104,13257,10231,8969,13080,287,1017,0.4164561530133526,wI8s3Ftp11YONxdl1KfQLg,Prestige Car Service,"Prestige Car Service - Bronx, NY",2,3.5,"Automotive, Auto Repair, Hotels & Travel, Transportation, Taxis, METADATA","3108 Webster Ave Bronx, NY 10467",None,None,None,None,(718) 798-7700,0
1755,8/10/2010,FLd4tNGgyDfF8hUvOrtthA,"I recently stayed at the Avenue for 4 nights and I really enjoyed my stay. When I first got there I was upgraded to a suite from my regular room because my boyfriend and I were celebrating our anniversary. We had a great room 2615 which had a great view of the Chicago Skyline which I would look at as I fell asleep in our giant king size bed. The room was also on a corner so our bedroom was very bright when we had the curtains open. The room also had a lot of closet space, one in the livingroom and a walk in closet in the bedroom. I dont know what people are saying about the TV channels.... there were plenty... 50+ so either they upgraded their cable or I think 50+ channels is enough in a hotel... since you're not there to watch tv on vacation right? The only thing that might annoy people is that Northwestern University Hospital is across the street so ambulances come and go all the time with sirens on. It didnt bother me at all but I am a sound sleeper. But I also live i a big city and am use to sirens all the time. The rooftop pool was awesome. I went everyday and it was really warm... 70F or 20C. Great view from up there too. The only real issue I had was with room service. I ordered a french onion soup which was delicious and a garden salad which in the room service menu said it was with mesculn greens, tomato, cucumber and croutons. When it arrived to my dismay it was the non nutritional heart of romaine lettuce and most of the pieces were white and it did not have croutons. When I told the front desk they looked into it which I was happy about. Later she told me that room service said I got what I had asked for which I certainly did not... I know what the menu said and it did not match what arrived at my room. I was happy that the concierge took it off my bill but they did not include the 20% charge that goes on the $5.50 they took off my bill. I was not wanting to overcomplain so I am yelping you to advise you not to order the garden salad from room service. Special shout out to our housekeeper Elizabetha. She was amazing friendly and engaging. I love her, shes really doing a great job. I would stay here again for sure.",4,1,1,0,N,p9vwakpeP9kjCBe2PrZRJg,"Robin With an I, not a Y C.","Denver, CO",June 2009,53,123,26,189,50,31,70,34,4,0.10098522167487685,3n4ckCpwMAzqHzK5uGFcdg,Badger Bus,"Badger Bus - Madison, WI",3,3.0,"Hotels & Travel, Tours, Transportation, METADATA","5501 Femrite Dr Madison, WI 53718",None,None,None,http://www.badgerbus.com,(608) 255-1511,0
1756,9/3/2008,CpiLynHrn1PSWfmLwEE2IQ,"One word describes this hotel to a T: sleek. From the moment you walk in the lobby door you are surrounded by modern touches and a friendly staff to boot. The rooms are relatively spacious for a downtown hotel, and the furnishings are very luxurious. After I stepped foot in the room, I never wanted to leave again. Plush zebra print chairs, a beautifully designed bathroom with a huge sparkling clean bath, and the best part of the room, the plush bed that I had to drag myself out of the next morning. I've never ordered room service before but I almost did just so I could stay in bed longer. I live in the city, so my needs for hotel accommodations are few and far between, but should I ever need a room again, I will definitely be staying at Avenue Hotel.",5,0,0,0,N,spY1PTy7tFhkryxabaJpcQ,chris s.,"Oak Park, IL",March 2011,0,7,0,1,0,0,0,0,0,0.01206896551724138,3Eo-Sadwm7RgLAIjhDYtpQ,Pick N Save,"Pick N Save - Mc Farland, WI",1,4.0,"Add, METADATA","5709 US Highway 51 Mc Farland, WI 53558",None,None,None,None,(608) 221-0208,0
1757,2/16/2009,IaNOXxRzLH6fxKBh59dkCw,"We got a great deal through expedia for the Avenue hotel on Huron St. The lobby was sort of cheap looking with rental car office type kiosks to check in. Our check-in process also took a little longer than it should have. However that's where the negativity ends. The lady at the check-in counter was pleasant and gave us a corner one bedroom suite on the 27th floor (which I'm pretty sure wasn't what we had reserved for just $95). The room was great. Leather couch, flat screen TV, i-home and a comfy 'zebra' chair - and that's just the living room area. The bedroom was like any other hotel room except with better decor, a nice view of Michigan ave and the best bed ever. The goose down pillows were heavenly and I think we had the best sleep in years on that bed. It was insanely comfortable and cozy. The bathroom was small but efficient with a nice wide shower head and soft towels. We did not have to call or request anything. Everything was provided. We did not try the sky lounge or their room service so can't comment on that. (I am not one to pay $15 + tax + $3 room service charge + 18% gratuity just so I can eat 2 eggs and toast!) The check out was fast and easy and the concierge kept our bags after we checked out so we could roam the city without dragging a suitcase. A great hotel stay for a great price! Wish I was there in that bed right now...damn!",5,0,0,0,N,sKkdtxgsWMLQbWsYv-PKiA,Tim M.,"Sycamore, IL",June 2010,5,6,0,2,0,1,0,0,0,0.007033997655334115,5CO0Rt3R2avUFdK1nUloog,Cardinal Bar,"Cardinal Bar - Madison, WI",12,3.5,"Nightlife, METADATA","418 E Wilson St Madison, WI 53703",Yes,$$,None,http://www.cardinalbar.com,(608) 251-0080,0
1758,11/25/2008,92hr5aYvSOvkgNdHANxPXA,"I booked a ""deluxe room with king bed"" through http://hotels.com, for about $145/night, but they gave me a corner suite on the 38th floor with some amazing views of not only Michigan Avenue but also of the rooms and people inside them at the Affinia across the street. the living room area had a big LCD tv, a zebra-printed chair, a big leather sleeper sofa, coffee/tea maker station, and a huge desk. the bedroom was okay. the bed itself was super comfy, and they have zebra-print robes in the closet! as someone mentioned before, the water pressure in the shower was weaaaaak! so much for trying to soothe those sore muscles from all that walking (ahem.. shopping). but as a girl, i appreciated that they had an ionic hair dryer and not those mini conair ones that hotels usually have. the complimentary business center and wireless internet is a real plus (free printing too!just don't abuse it so it stays free for everyone). you don't see many higher-end hotels that offer free internet these days. i decided to have breakfast at the Skylounge on the day that i checked out. they only offer a buffet priced at $17.99 or so, but i decided to give it a try. to be honest, i was not blown away by the view or the food, but i was impressed by the attentiveness of my server. the space is probably best used as a lounge, like it is at nights. if you have a room in the higher floors, i would suggest skipping the Skylounge. 4 solid stars for the Avenue! i took a star off because i felt the front desk could be a little more organized and that the staff could be friendlier.",4,0,0,0,N,nMFlEQRj3MAeo9pcjbGCKw,Niti B.,"Chicago, IL",February 2010,63,222,3,188,55,56,30,2,7,0.22816032887975335,ciVd7Op3ohxr6UxG9VPYVg,The Computer Hospital,"The Computer Hospital - MC Farland, WI",1,4.0,"Local Services, IT Services & Computer Repair, METADATA","5620 US Hwy 51 2nd Fl MC Farland, WI 53558",None,None,None,http://www.thecomputerhospitalonli…,(608) 838-7622,0
1759,8/6/2011,UHdjQe135RUMcTYbFXcKNQ,"We stayed at the Crowne Plaza during a recent Chicago visit in late July. This is mid-market for downtown Chicago but the hotel is in a terrific location on the Magnificent Mile within walking distance to shopping, restaurants and Navy Pier. A 24 hour Walgreens is two blocks away. Overall we were very happy with the experience. Service - just outstanding. Everyone was exceedingly helpful and we were immediately upgraded to a suite since my wife and I were traveling with two children. Questions were easily answered and any minor problems were quickly addressed. Staff tried very hard to accommodate all our requests. See below. Room Quality - solid if not spectacular. Beds were comfortable. Plenty of room. Bathrooms were clean. Refrigerator is a full mini-bar with no room for anything else. We took things out to put our own drinks in. Initially we were billed for the things we took out because, evidently, if you move items it activates a sensor. The staff was very nice about it and took the charges off the bill. They even comped us the 2-3 snacks my kids ate. Hard to complain about that. TV was a little small but who, eh, really cares. Go do stuff. Amenities - my kids loved the rooftop pool and went up there almost every day. I never made it but the kids said it was great. Free WiFi! - you can't take this for granted any more. Very easy to use. Slower than optimum but not unduly so. This was a factor in choosing the hotel, if you can believe that. Business Center - Lower marks for the business center. Internet was unbelievably slow and problems were encountered because of the odd customized browser installed which led to unnecessary complications with printing and disabling pop-up blockers. Not to pick on the Crowne, since this is an endemic irritation with most hotel business centers. Make sure you aren't in a hurry (e.g. rushing to buy and print event tickets) if you use this. The printer looked brand new though! Pricing was highly competitive given the location. We booked through a Travelocity deal. We would absolutely stay here again.",4,0,0,0,N,qQ5NOCTQhVVfKHLTtC5kJg,Emmett So Fresh B.,"San Juan Capistrano, CA",June 2008,83,108,0,99,19,22,5,42,2,0.06822488945041061,EOlHhLgp32dCdSlsMpiG6A,Five Guys Famous Burgers and Fries,"Five Guys Famous Burgers and Fries - Madison, WI",30,4.0,"Restaurants, Burgers, METADATA","517 State St Madison, WI 53774",Yes,$,None,http://www.fiveguys.com,None,0
1760,6/15/2009,0nIreTY3fxbU--U9KmdrIw,"Real Impressed!!!! For this place to be the cheapest hotel package in downtown is a little insane! We were really just looking for a place to crash over the weekend, but we instead got a pretty posh room and outstanding location to Michigan Ave/Rush St/Division St. The beds and pillows are heavenly, so I woke up refreshed (despite the hangover headache). The bathroom has decent shampoo/conditioner/lotions and a nice shower head, but the best part was the actual full-sized blow dryer (none of these travel-sized junkers).  The hotel bar had an interesting array of tap beers. Splash - the pool is on the roof with an amazing view!  The concierge was awesome - we emailed him a few questions before we arrived and he answered them promptly.  The service when we checked in was so-so. Overall, it's it definitely a hotel I would recommend and stay at again.",4,1,0,0,N,-rBffbCNbqp83eyD_IKrgQ,Kami H.,"Rowland Heights, CA",March 2008,4,40,1,31,18,4,1,30,0,0.023880597014925373,yTOIHa6SD_TC_3TwM5W4aw,Don's Humburgers Grill,"Don's Humburgers Grill - Pilsen - Chicago, IL",16,4.5,"Restaurants, Burgers, METADATA","1837 S Western Ave Chicago, IL 60686 Neighborhood: Pilsen",Yes,$,No,None,(312) 733-9351,0
1761,6/3/2010,D8x9UJcH4Q0UypnMPiYm0g,"Very nice hotel!  Our room was on the 27th floor and we had an awesome view of the city!  We found the hotel on priceline for $109 + taxes.  Steal!  Then, when it came time to park our car, it was $48 for valet, or, the closest garage was $40.  Obviously, we opted for valet, (really, what's $8 more?) but were disappointed that parking the car cost almost half of what the room cost.",4,1,0,0,N,SXeMGP5lNgc03z7cl9Xihg,janet s.,"Nashville, TN",July 2009,7,287,15,151,58,63,49,40,3,0.2415824915824916,JhZoDlaiz9xLjqTJzhlUtA,UW Health - Otolaryngology,"UW Health - Otolaryngology - Madison, WI",1,4.0,"Health and Medical, Doctors, Ear Nose & Throat, METADATA","1 S. Park St 6th Floor Madison, WI 53715",None,None,None,http://www.uwhealth.org,(608) 287-2500,0
1762,7/15/2009,Rif2Q8lPNwv0gIqSlRVC1Q,Impressive.,5,0,0,0,N,pOilCvNQPufxgGMlpFe44Q,J. M.,"Prairie Village, KS",February 2012,5,7,0,2,1,1,1,3,0,0.02880658436213992,o19GqvbUVjsKjUsfGiUBXg,Betty's Blue Star Lounge,"Betty's Blue Star Lounge - CLOSED - Near West Side - Chicago, IL",69,2.5,"Add, METADATA","1600 W Grand Ave (between Ashland Ave & Marshfield Ave) Chicago, IL 60622 Neighborhoods: Near West Side, West Loop, Ukrainian Village",None,None,None,http://bettysbluestarlounge.com,(312) 243-8778,0
1763,3/4/2010,0uFACkvJK297eJGPrxjvAw,"Lots of things I loved, and a few things I didn't but overall I would stay here again Pros -staff is very nice -great location/decent price for where it's at -free wireless -ihome and large flatscreen tv that allowed me to hook up my mini dvd player -comfortable bed -mini fridge rental was $20 and I stayed a week so not bad Cons-I'm just picky and sometimes lazy so these won't bother most -very few tv channels -elevators take way to long since it's 40 floors -no vending machines and the nearest place to get a soda or snack is 5 blocks away at the 7/11 -non smoking hotel so Smokers beware -food deliveries can't delivery to your room, so you'll have to meet them at the lobby which is just annoying since the elevators take so long",4,0,0,0,N,pIbuh85hbMNKNMvIwVNLrQ,Aleksandra S.,"Cambridge, MA",July 2007,5,32,1,36,17,10,4,0,0,0.016675351745700884,BSztC090eWretn7L80Almg,Uv Nails,"Uv Nails - Bedford Park - Bronx, NY",1,3.0,"Add, METADATA","19 E Kingsbridge Road Bronx, NY 10468 Neighborhood: Bedford Park",None,None,None,None,(718) 584-8100,0
1764,9/12/2012,5,"I stayed here a few months ago and I thought it was a pretty good hotel. I know the Drake has a lot of history to it and many celebrities have stayed here over the years but that does not make a superb hotel IMO. The room I had was a King room facing Oak St Beach. The room was very clean. The bathroom was great with a wonderful shower head. The bed was really comfy. No complaints about the room. It was nicely decorated, clean, and had comfortable beds. Some things that did not endear the Drake to me: 1) No free wifi in the rooms for the regular Joes of the world. You have to be a Hilton Honors Gold or Platinum member to get free wifi in the room. Otherwise you will incur a cost of $12.95 per day or $7.50 for 1 hr to access their wifi. 2) Valet parking was an astounding $55 for overnight parking! 3) It cost me $249/ngt for a standard King room during a slow time of the month. 4) I thought the lobby was not all that others claim it to be. It was nothing spectacular. Many other hotels have a more appealing lobby. The staff are very eager to please and are all friendly and hospitable. Also, I did enjoy the gym. The gym is huge with 3 rooms filled with lots of free weights and machines. I love the location of the hotel. It is steps away from Michigan Ave. And it is right across the street from Oak St Beach! I would stay here again for the location alone.",3,7,3,1,N,QoWtWPcjjv2md21iz3Fxuw,Kelly S.,"El Segundo, CA",October 2010,5,3,0,3,0,0,0,0,0,0.004103967168262654,pcuaoXhsAdW033H8HBLewA,Lolita Bar,"Lolita Bar - Lower East Side - New York, NY",134,3.5,"Nightlife, Bars, METADATA","266 Broome St (between Orchard St & Allen St) New York, NY 10002 Neighborhood: Lower East Side",Yes,$,None,http://www.lolitabar.net/,(212) 966-7223,0
1765,7/23/2012,gLo4OrjgDizFI-72Qnvd5w,"Ah, the minute I witnessed the the entryway to the Palm Court of the Drake Hotel. The words spoken by Mr. Bryan Adams started singing in my head: I'm findin it hard to believe that we're in heaven!!! It was absolutely a magnificent Experience! Of course, the cost was staggering but this is something you should expect from a place like the Drake (which empowers them btw so that they may do no good, but that's why we have reviewers, right? :)) I had the palm court black tea...great choice. Then the little sandwiches and scones came out.. The best thing was that these sandwiches that would normally get me sick of eating for a while (roast beef being one example) were served in small finger size portions. Just delicious! Oh, and did I mention that a harpist was playing right behind me???? Whaaat?? :D One thing that they  could improve on is including an ingredient in the egg sandwich that could make the taste more strong and palatable. As it is, it did not live up to its companions. But I was in heaven for a few hours...it was a Mid Summer Day's Dream.",5,0,1,0,N,pLxlcqw3sCoLKbADIHRDoQ,Kit G.,"Chicago, IL",January 2010,66,204,12,128,37,18,26,42,8,0.20318725099601595,RtN5ETLqYiMqhr71fu6cpg,Rockwood Music Hall,"Rockwood Music Hall - Lower East Side - New York, NY",178,4.5,"Arts & Entertainment, Music Venues, Nightlife, Bars, METADATA","196 Allen St (between 1st Ave & Stanton St) New York, NY 10002 Neighborhood: Lower East Side",Yes,$$,None,http://www.rockwoodmusichall.com,(212) 477-4155,0
1766,7/27/2012,rlYWbiKgGK89jhktDLoWfA,"Spent my one-year anniversary here with my boyfriend - beautiful view, upgraded executive suite room... it was more than I could've ever asked for!!  We were treated very well while we stayed there, it was QUIET, enjoyable and very welcoming.  Also, they had AMAZING food when we ordered room service.  It was so good!!  We would LOVE to go back again really soon!!",5,24,25,0,N,Qx9Q9SPQEyKHdf2RwjFwXQ,Scott H.,"Denver, CO",December 2007,4,18,0,18,7,0,2,0,1,0.010192525481313703,NfAYJDejTbuziBH907I7MQ,Dusk,"Dusk - CLOSED - Chelsea - New York, NY",62,3.5,"Nightlife, Bars, Lounges, Karaoke, METADATA","147 W 24th St (between 7th Ave & Avenue Of The Americas) New York, NY 10011 Neighborhood: Chelsea",Yes,$$,None,http://www.dusklounge.com,(212) 924-4490,0
1767,7/11/2012,gLX5K3hCTeRfIilB0205MA,Excellent mix of classic elegance and modern comfort.,4,0,0,0,N,qCx6RWUi6tFFVI6CKfjgOw,Jennifer S.,"Long Lake, MN",August 2011,6,1,0,1,0,0,0,0,0,0.00234192037470726,qlwOzf3QBUl3eI6lMzj_gg,M60 Bus to La Guardia Airport,"M60 Bus to La Guardia Airport - Manhattan Valley - Astoria, NY",79,3.5,"Hotels & Travel, Transportation, Public Transportation, METADATA","From 106th Street and Broadway in Manhattan To La Guardia Airport in Queens Astoria, NY 11102 Neighborhood: Manhattan Valley",None,None,None,None,None,0
1768,2/14/2012,-C9zYTcHtoeFSoLbW-jtXw,"Talk about the essence of Old Chicago. This hotel is absolutely GORGEOUS. The front desk agent was super helpful with suggesting places to eat and upgrading our room for a view of Lake Michigan. The concierge was even MORE helpful with bus routes, subway routes and best ways to get to certain sights to see. Sitting at one end of the Magnificent Mile and right on the banks of Lake Michigan, this old historic hotel offers so much if you want to experience a luxurious, elegant visit to Chicago. From the high ceilings in the lobby to the live music in the lobby lounge to the breakfast at the Drake Brothers restaurant to the track record of amazing celebs and royalty that have stayed beneath the roof, this hotel can in no way leave you anything but breathless. Definitely a must-stay hotel at some point ... in your life. :)",5,1,0,0,N,P8WvJMqW2wapw6MAUcLgjQ,Jess S.,"Chicago, IL",August 2009,11,41,4,54,20,5,2,1,0,0.03543647363872083,c2a7-byrwnuRUW757cyjgA,Maduro,"Maduro - Madison, WI",24,4.0,"Nightlife, Bars, Lounges, METADATA","117 E Main St Madison, WI 53703",Yes,$$,None,http://www.madurocigarbar.com,(608) 294-9371,0
1769,5/27/2012,IqgV1BldsqbWJ8EQ0,"Beautiful hotel (a little old - but that is part of it's appeal) and an even better location with the beach and Lakefront Trail right there - of yes, N Michigan Avenue in all it's glory also.",4,1,1,0,N,Q6w1rWiEQPhcWHwB46ORig,Ayesha M.,"South Holland, IL",August 2011,7,20,3,8,2,0,0,0,0,0.0468384074941452,530DtHanJc-S-rNh7dtoXg,George's Chop House,"George's Chop House - CLOSED - Madison, WI",4,3.0,"Restaurants, Steakhouses, Italian, METADATA","1109 Fourier Dr Madison, WI 53717",Yes,$$,None,http://www.georgeschophouse.net/,(608) 826-0555,0
