date;reviewID;reviewerID;reviewContent;rating;usefulCount;coolCount;funnyCount;fake;hotelID
9/7/2009;ulLE4ZLo4PnjhEisENIHgQ;3KK7L2Q6NMfJA1Ky4Ntmdg;"The James is easily a 5-star hotel, truly one of the best I've ever stayed in.  The minute you step onto the sidewalk from your taxi The James is there for you, from opening doors, carrying your luggage, to checking you in, making sure you have all the necessities you need to ensure a comfortable stay. We were checked into room 604, which my mother wasn't too happy about since she was afraid we would be disturbed in our sleep from traffic below - but we had nothing to worry about, since we slept comfortably all 4 nights, without hearing a single peep from outside (or the hallways).  The only noticeable sounds you might hear are from next door when they're taking a shower - and you only hear that if you're in the bathroom. I didn't have a problem with the tiny elevators, but they could be a little bit bigger and faster.  Our room (I say ""our"" because we noticed some rooms were bigger/smaller than others when we took a peek during turn-down service) was big enough for 3, minimal, simple, and modern, just like the rest of the hotel.  The bathroom was a bit small, but who cares?  'Cause the best part?  The James is amazingly, fantastically, awesomely CLEAN.  I've stayed in enough hotels to know that sometimes the maids get super lazy and don't give a shit about keeping the rooms clean.  But the housekeeping and turn-down service (delicious cookies every night!) at The James is top-notch. Since The James is a boutique hotel, the employees (specifically the doormen) recognized us and often greeted us by our names - which was very impressive.  There's a Trader Joe's across the street on one side, which is super convenient if you want to grab a quick snack, lunch, and/or dinner.  There are plenty of other restaurants near by such as Grand Lux Cafe (across the street), if you want something a bit more formal.  There's also a Marshall's, which came in super handy for us because by the third day, my mother wanted a pair of sneakers 'cause her feet were so tired from walking in heels.  And when it rained?  Marshall's was crowded 'cause everyone was trying to purchase an umbrella!  The James is also just a short block away from the Mag Mile. Again, The James is truly and easily one of the best hotels I've ever come across and I would definitely stay here again, no doubt about that.";5;7;6;3;N;DC1sD5TsqljP_BIAV6S-pw
6/8/2011;uprCUasSvHzWG-TZJY0FVQ;5oQZbpVli6LetUh29pjYgA;"Five star service at a four star facility and an even better price.   The James Hotel is just a block off of the Magnificent Mile on Michigan Avenue.  You can easily walk to the major sites in the Loop and River North areas, so think twice about the rental car.  The hotel reminds you of the W Hotel style, but they deliver the product better than the W's that I have stayed at.  The lobby is cool.  The restaurant is cool.  The hallways are cool.  The rooms are cool. My room was interior facing.  This was not an issue frankly because in this neighborhood a 16 story  building is going to have a view of... well other buildings.  So nothing missed out on with the view and I had a room that was quite spacious.  The bed was uber-comfortable and the bath carried forward the hotel's modern style.   The service from the staff from the front desk to the bellmen was excellent.  Whether it was directions, restaurant tips, getting me to Wrigley Field, not only did they take care of me, but the followed up afterwards.  Great staff! Last tip, I scored a great deal on the room through American Express.  I was going to use points and money to pay, but the rate was so good, I saved the points and just paid for room.";5;0;0;0;N;DC1sD5TsqljP_BIAV6S-pw
1/21/2009;mo1F9RNvJ5ikmuQcu9vajg;Bp-TQEtc6Vs6ldnLgjqglg;"Classy and stylish hotel. Service right up on par with the best of any four-star boutique. Everyone from the bellmen, the front doorman, the concierge, the front desk and the bartenders were SO nice and SO helpful. We had a one-bedroom suite overlooking the corner of East Ontario and Rush with city views and street noise. Man, Chicago is pretty kicking outside in the winter at 4am in the morning! We really couldn't complain though. Flat panel televisions both in the living room and bedroom, and the most well stocked bar....yes, bar and not minibar....I have ever seen. Beautiful details, chic decor and Kiehl's products in the bathroom with a rainwater showerhead and free wireless internet. We ended up staying an extra night.";5;5;4;0;N;DC1sD5TsqljP_BIAV6S-pw
7/2/2011;Gc9gqnGHpZWpuUixpsFY;jtMy0WC-3lnL4LLJC1Ebgg;"I booked this hotel through Hotwire. This is my very first boutique hotel and quite honestly I don't know what to expect since I usually book hotels that are more well known or is part of a big hotel chain company.   Stayed only overnight but all I can say is.. WOWZERS. The James Hotel doesn't look that enticing from the outside; The hotel lobby isn't even that big or expensive looking..but don't let that fool you because what makes this hotel top notch is the quality of their service. Upon arriving at the hotel, we were instantly greeted by 2 staff. We came a bit early (about 9:20 am) hoping that we can leave some of our items since we had to go to Wrigley field to watch a game around 1pm. We didnt checked in yet but they accomodated our needs without any problems. While watching  batting practice, I received a call ( around 11-12pm) from one of their staff letting us know that our room is ready. (Checked in time is at 2:00 pm) So nice of them to contact us even if its not necessary, very caring and professional indeed. We got a double bed room. Love the sleek-ness and simplicity of the room, very modern and clean looking. The bed is just heaven... one of the best hotel beds ever. LOVE the bathroom products.. Kiehls products? YES PLEASE! Very lavish! Love the grapefruit lotion.. I don't usually hoard hotel items but I am this time! We also got 2 bathrobes with slippers.. not every big time hotels offer this, not even 5 star hotels will have this ready for you unless you asked for it. That night, my sister and I wanted to go out to eat but the weather didnt want to cooperate with us anymore, so we have no choice but to stay at the hotel and just try room service. I've had several room service at 5 star hotels but I got to say, this is possibly the best one I've ever had no joke. The food is absolutely delicious! Food is served from David Burke's Primehouse. I got a Classic filet mignon with mushrooms and basil whipped potatos... sooo freakin good. I forgot what my sister got but all I can remember is that her asiago truffled fries is ridiculous! I never thought room service dining would be this good. I wished our food came with a rolling tray instead, but I can't complain much about it. After our dinner someone knocked on our door and saw it was one of the housekeeping ladies. She was probably there for a turn down service but nonetheless, she still gave us cookies! Yay! :D Another thing that I absolutely like about this hotel, and this may not be matter for most people, is that the check-out time is around 2 p.m. YES, same time as check in and out.. FINALLY a hotel that have you stay for a full 24 hours! I just don't like hotels tryna get rid of you by 12 noon.. seriously.. I'm not a morning person, so that was an issue for me lol. One downside to this hotel though and I hate to say it is that the view is just horrible. We have a view of a old building with a scary looking dark alley on street view, feel like zombies are going to come out at night or something. Other than that everything is faboulous! I would love to go back here again, very pleased that I got this hotel!";5;0;0;0;N;DC1sD5TsqljP_BIAV6S-pw
1/19/2010;5H6fue1zu;G0FGeAGBj7IUFgCidXaSqg;"I got a super deal at the James. $125/night. Yeah, you read that right...a total steal. After one day on my four day trip, I have to say that this is the best hotel at which I've stayed in Chicago. I'd heard about The James for a long time and as I'm a boutique hotel whore, I couldn't wait to check it out. And I wasn't disappointed. Well, let me modify that...I wasn't impressed with the decor, but what can you expect from an older (I can't believe 5 years is older in this category) boutique hotel. What I have really appreciated is the smaller touches. Keihl's (sp?) products, personalized, handwritten notes upon arrival, uber-friendly staff, great down pillow and crisp sheets, and loads of towels. I really can't find anything to complain about, except for that I'd love it if they offered a ""sleep' function on the remote control (can't fall asleep when I'm traveling and need background noise.) -- and they actually may offer that but I've been too slow to figure it out. I wouldn't be surprised if I up this to 5 stars by the end of my stay...esp bc of the price.... Wait and see...";4;5;3;2;N;DC1sD5TsqljP_BIAV6S-pw
11/28/2007;w7zy-BE0ifL8ra8g6m-cQw;lqXfcPDSwSY8WvjUVFtQTg;"Again, this is sort of cheating, as I never actually slept here.  But I went to visit a colleague of mine who was staying here last fall, and her minibar came stocked with none other than a travel bullet vibrator.   Wait, it gets better. The cute little thing also came in a discreet carrying case, replete with a condom, mini bottle of lube, and the appropriately sized batteries. !!! We giggled uncontrollably, of course, and then promptly called the front desk and ordered eight more, one for each of the ladies in our office.  They brought them up that evening in a nice little gift bag, perfect for my friend to carry back on the plane with her. Honestly, the room could have smelled like sewage at this point and I still would have given the hotel a top rating.  It's these special little touches that are really so important.";5;3;2;4;N;DC1sD5TsqljP_BIAV6S-pw
12/11/2007;GhnxDQA0czM8H0DEtizjUQ;ZYZNcugF3xUEGyLOVGiZ0Q;"You gotta love this boutique hotel.  I do!  And even though I live close enough to drive home- I've had the chance to stay here a few times and each time is better than the last. The service is impeccable.  From checking in, to check out- everything is about you, the customer and I love that!   The last time I was there, they were out of standard rooms (so sad) and had to upgrade me to what they call a ""loft"" room.  Truly lovely- with a separate sitting area with plasma tv, bar area and a bed that I couldn't seem to leave!  Anyone know what is the maximum number of pillows that can be on a bed? As for having everything I wanted?  Let's see . . .the rooms are stocked with Kiehl's products (nice), the J Bar is cool and contemporary and a great place to people watch, room service comes on time and the food is hot, and the bellmen must be trained to notice if you have everything you want and if you don't- they run and get it.  Pretty nice. Ahh . . . .I'm thinking of moving in.  Now if only I could find someone to pay for it!";5;2;5;1;N;DC1sD5TsqljP_BIAV6S-pw
9/13/2010;bCHyuHStzUKU8YjreZob8A;LSXeAhq3r0XXA6CT4ysc5A;"5 billion stars for The James as my wedding venue. The James was an awesome venue.  It isn't your typical wedding venue with pastels and white linens and chair covers with bows and ribbons everywhere, it is more contemporary and has a modern, stylistic feel.  This is what my fiance and I wanted for our wedding, so the James was a perfect fit.  We were sold as soon as we saw the reception space which has lighting included (adds to the drama) and an incredible black and white mural of the Chicago skyline.  The food was incredible, too.  Many of our guests said that they'd never had a better meal at a wedding.  Receptions at the James are catered by David Burke's Prime, so the food is pretty spectacular (esp the filet mignon).  The cost was suprisingly reasonable for the fantastic quality and venue, especially when compared to other hotels in the area. The professionalism was great, I had pretty specific requests for how the room was to be set up, etc., and Sinisa and his team executed everything perfectly.  Before guests entered the reception dinner area, Sinisa took me, my husband, and my parents into the room so we could see how it loooked and it was dramatic and fantastic (very David Tutera-ish).  It was a nice touch.  The tasting was amazing, too.  We were treated very VIP-ish throughout the experience.  Responsiveness through email can be a little slow.  However, during the 1-3 weeks leading up to the wedding, responsiveness was right on point.  Email returns were within a few hours.  I suppose these are the most crucial times for communication, so that was greatly appreciated and all in all they did a great job coordinating and setting up/breaking down the event. Awesome things about The James as a wedding venue: (1) The food is AMAZING (2) The price was way lower than other hotels in the area (3) The absence of the typical hotel wedding feel (i.e. white poufy linens and pastel chair covers & bows everywhere...blech) (4) The James Club for an after party (seriously, this was pretty awesome and I loved that you can have late-night snacks there and play pool) (5) VIP feel of the overall experience (6) free upgrade to a pimped-out suite for the bride or another guest of choice (7) dramatic pinpoint lighting included....lighting is way expensive if you bring it in yourself, and having the lighting really added something extra All in all, an amazing, fantastic venue that was a pleasure to work with.  I definitely recommend The James to other brides in the future!  I wish I had another wedding to plan so I could work with them again!";5;4;2;0;N;DC1sD5TsqljP_BIAV6S-pw
1/8/2009;lok4yU8L8mPOsh;QF0hpq8epb5aNV6R7LNEtQ;"I stayed here for a night and had a terrific experience. Upon arriving, the doorman and bellhop immediately made us feel like we were in store for something special.  They were friendly, talkative, and didn't try and rush us out of traffic.  Our car was whisked away and we were 'welcomed to the James'.  Valet:  Free in and out privileges - although we walked and cabbed it everywhere that weekend. The lobby is modern yet calm.  (Turned into a hopping night spot later on.)  There were problems when we were checking in.  We didn't know if our room was under my boyfriend's name, the promoter's name, or his agent's name.  The girl working the front desk was very patient with us and we got to the bottom of it.  Whoo HOO!  Free room upgrade because 'ours' wasn't ready yet.  I don't quite get that, but I'm not complaining. Side note: I love the luggage display by the elevators.   The rooms are fairly minimal but extremely comfortable.  We had a problem with the shower drain not draining.  Called the front desk.  POOF! Someone knocked on the door about 5 minutes later, did his business (not THAT business), and our shower was fixed. Bonus stars for the Kiehls bath products! We were suppose to go for dinner with the group, but everyone else had jet-lag.  Dinner cancelled.  We opted for room service.  Why leave the quiet luxury of this room if we didn't have to? I got the cob salad.  YUM!  And HUGE.  We could have split it.  Room service delivered quickly - food came about 20 minutes after we called.  I  didn't even have time to realize that they had forgotten our 2 ice waters when POOF! again.  Someone knocking at the door. After a long night out, it was a welcome treat to return to my little abode.   And HOORAY for late check out!  We lazed around in our bed fit for a king, ordered more room service, and left around 4PM. I would recommend The James to anyone.";5;2;2;3;N;DC1sD5TsqljP_BIAV6S-pw
7/9/2009;AboI2loGT6UklAB9uQUmfA;S7NXDXSc2rvFrgG0_OtK-g;"what a lovely place. it's very modern yet eco-friendly...which I totally loved. I enjoyed that place two nights in a row...first night was in a suite for my sister's last night before her wedding. It was such a cute suite. however the seating was very uncomfortable. :( The second night was the night of the wedding and the bride and groom decided to have an afterparty at their presidential suite (they were upgraded as a surprise from the hotel)...which was amazing...I swear P-Diddy or Puff Daddy would have showed up! this place was insane...the bathroom itself seemed like a whole 'nother world...hot tub...stalls for the toilets...huge counter spaces...this suite was very sexy and modern just like the bride and groom...eventually the bride and groom kicked us out to enjoy themselves. :)";4;2;2;1;N;DC1sD5TsqljP_BIAV6S-pw
9/8/2006;LySyvMdRBITCwxZkZ06llQ;Cph7U9lIT23uCV85K-nyZA;"James Hotel is a metrosexual's dream! It feels like it's designed specially for trendy jet-setters. The decor is gorgeous - very modern and tasteful with a masculine edge (lots of dark wood, bold patterns, leather and stainless steel). My company held a meeting at James in one of their private meeting rooms yesterday. But it wasn't a traditional ""conference room""...I felt like I was in someone's apartment. It had all the comforts of home...a really nice home. There were even cushy throw pillows and bookshelves stocked with art books and knick knacks. There was plenty of room for 20-30 people The couches and chairs were super comfy and gave our meeting a nice-laid-back vibe.The food was great and the staff was attentive and friendly. If the bedrooms are as comfortable as their meeting space, I will definitely be back to stay a night.";5;2;3;0;N;DC1sD5TsqljP_BIAV6S-pw
11/1/2007;Ek7S-YCORUaYmX5Q23oHuQ;0l_0KpelMBhHzflxt8PkqA;"Hip.  That about sums up The James.  Where else could you go and find someone on an elevator pick up on your 'This Is Spinal Tap' reference when someone requests the eleventh floor?  My six nights here were very pleasant.  There were only a few nitpicky details that kept me from awarding the fifth star. The bed was very comfy and The James knows that three pillows are not too many.  Oddly, though, I found the sheets to be rough and actually caused sores on my elbows. Bathroom was spotless everyday.  But the toilet lid would not stay up.  This can make for some awkward experiences.  The James supplies Kiehl's bath products.  I kept taking them and they kept replenishing.  Shampoo, conditioner, body wash, and lotion.  I'm going to give them as Christmas gifts I have so many of them. Nice touches include original art in the room and fun books to peruse.  Bathrobes and slippers included.  Free internet in the lobby if you're not traveling with your laptop.   The location is great.  Two blocks from the Mile and about four blocks from the red line.  Plenty of good eats in the 'hood, too. The staff was great, always friendly.  I would definitely stay here again.";4;2;1;1;N;DC1sD5TsqljP_BIAV6S-pw
1/22/2012;VWbe;x38C0eyUhF0E8VibyNrUrA;"This Place rocks! its so quaint, clean , quiet and private and smack dab in the center of everything! just steps from Bloomies which I loved! I had a friend in town and they needed to be in the city  what a perfect spot. The staff is exceptional and the gym is great. I loved the decor. and the bartenders were attentive and fun.";5;0;0;0;N;DC1sD5TsqljP_BIAV6S-pw
9/6/2011;1NKwWcricx4zJ48;8Aqr35f254lOeitNowt7ig;"So I just got married. Here. This weekend. Yup. I don't even want to tell you about it. I want to be selfish and keep all the memories to myself and think that no one else could POSSIBLY have as an amazing time as we did at The James. GAH--okay. I will tell you. Because I want all you brides-to-be out there to think outside the box. To let you know that you don't have to get married at some hoity-toity, over-the-top, been-there, done-that hotel downtown where they are going to offer you nothing but the same-old same-old. The James offered a wedding venue that was utterly and completely refreshing. First of all, the Great Room is a fantastically versatile space. We held our ceremony AND reception in it, and were able to manipulate the space to make it look completely and totally different for both events within the same evening. How? you may ask. Wellll....there are a couple things. First, they have skylights and pinspot lighting in the room--we opened the skylights for a more natural ceremony, but used the pinspots for a more elegant, warm reception. And this is big: the main wall of the room is covered by a large (now a dark, burnt orange) velvet curtain, and underneath lies a huge etched mural of the Chicago skyline and lakefront. Using the curtain for our ceremony allowed for a more solemn moment (as weddings are SERIOUS, ya'll) but the mural changed the feeling of the room completely for the reception, reminding you of the fun, modern space you were in. And the colors in the room are mostly neutral, allowing any gal set on magenta and chartreuse to not have her heart broken. Second--THE STAFF. Sinisa, the event coordinator for The James, is possibly the nicest man in the business I have ever met. He is so calm, so accommodating, and honestly, you feel like you've made a friend by the end of all the planning nonsense. The service staff were flawless, and the management were flexible and even friendly about it when we got behind schedule. Third--THE FOOD. C'mon people. Did you really think David Burke's Primehouse would do the catering?!? Um. Well. THEY DO. They will take your order (from the predetermined menu) at the table, and deliver the perfect steak/fish/veggie risotto to you JUST like you'd order in their amazing restaurant downstairs. COME ON. This is no joke. Other fantastical perks? The rooms, the concierge, The James Club for an afterparty (great space, too! We used the pool table for ping pong), and um. Well. Everything else you could possibly think of to be incredible when you're marrying the love of your life. I can't count how many people told us that our wedding was the absolute best they'd ever been to. I'd consider myself lucky, but...The James definitely had something to do with that.";5;7;4;5;N;DC1sD5TsqljP_BIAV6S-pw
3/7/2007;2SdPnB6i6onj7apbsmIJBQ;RRkkLEBt2DljjjI7WuAfdQ;"This place is amazing! I decided to get a room when a group of my friends came to visit. I'd paid for a regular room that was designed to accommodate three people in separate beds (two doubles and a rollaway). When I arrived to check in, they told me that my room would not accommodate three people in three bed, but no problem -- they'd upgrade me to an apartment room. Woo hoo! I was even given a complimentary drink from the Primehouse menu while I waited for them to make up the new room. The ""apartment"" was perfect. We had a dining area, a separate lounge area, a large bar with an iPod dock and speakers and a great sleeping area. The decor is ultra modern, but it manages to still feel warm, luxurious and comfortable. The staff was generous and worked hard to make us feel welcome. The concierge was very helpful and managed to get us on the guest list at Reserve on extremely short notice. We were also given special passes to skip the line at J Bar, but we didn't have time to use those. We were generally made to feel like royalty the entire time we were there. I was actually kinda sad when it was time to go home :) All in all, the experience cost me a small fortune, but for our once-a-year girls' weekend barhopping extravaganza, it was definitely worth it.";5;2;1;0;N;DC1sD5TsqljP_BIAV6S-pw
12/4/2011;M6MTIQLI1K-dqR2xQsDACQ;QrP9FVvNwLd7Isv24zCw5A;"Beautiful rooms and great service. We visited a unique concept of a room, it felt like a stylish condo. Great bar, unique bathrooms, project room, sitting area, and master bedroom area. I hear the rooms are styled in different layouts. I can't wait to see more.";5;1;1;1;N;DC1sD5TsqljP_BIAV6S-pw
8/15/2010;Io-RIVSC2I3sNefx5AiMnQ;77mJxwfYgEFLaDsuMn3S-Q;"I've stayed at 4 hotels in Chicago in the last 3 months and this hands down is my favorite. My thoughts on The James: top notch staff, clean and modern rooms,  and free Kiehl's products. It was a convenient location to the office as well as all the shopping (even though I did not get to partake in it :) ). One huge plus is the Trader Joe's across the street which makes it easy to grab essentials. I would highly recommend this to travelers of both business and pleasure.";5;3;0;0;N;DC1sD5TsqljP_BIAV6S-pw
4/23/2009;eL9sWtl02WwL15pg9Hp-HA;gynMtvoyHZrSDsHMecwd8Q;"Loved it, every little bit of it. The best location and really the best service. Honestly I am no hotel aficionado and cant compare it to much so I guess I speak from a disadvantaged position. The design was minimalist by nature and I liked it, the bed was uber comfortable and really the service was excellent. Not a darn reason to not go back again!";5;3;2;0;N;DC1sD5TsqljP_BIAV6S-pw
1/8/2011;6YIgIWUYtiKLd1k3MCIM;FtxEQmSuSc2aku4AwOVr8w;"Thinking about having your wedding here? Well, look at the conference schedule for Chicago first before looking into booking this hotel! I really wish I would have done this - I think it would have made our wedding experience at The James so much better My overall impression of The James, after hosting our October wedding (which mind you was on a Sunday) here is that they are out to make money. Conferences obviously bring a larger profit for a hotel than a wedding does. The American Association of Opthamalogy's annual conference was in town over our wedding weekend, and The James did its best to accomodate conference goers with rooms before our out-of-town guests. And they were more concerned with the set-up of their events in the hotel over our wedding weekend than they were with ours. Our rehearsal was dreadful! They wouldn't let us use the room where we were hosting our ceremony/reception for our rehearsal because the conference was hosting a meeting! Obviously a conference meeting is so much more important than someone's wedding day?! We had to hold our rehearsal in this tiny side-room, and it really made the next day stressful and awkward because no one knew where to stand during the ceremony! The wedding coordinator also insisted on showing us how to cut the cake at our reception, so many of our pictures of this moment from our wedding have this person in them. Seriously, we can figure out how to cute our down cake, we didn't need this person micromanaging. They also screwed up my gift to  my parents. I called them and emailed them ahead of time about having them put my parent's hotel rooms for the weekend on our bill, and they couldn't even do this right! They ended up charging my parents instead of me, and to make things worse they charged their wrong credit card and it caused a huge mess with the bank on their end. Seriously, what kind of people do they have working at the front desk? My final rant about The James was how slow communciation was during the entire planning process. They would take weeks to get back to our emails and sometimes we had to stalk them to answer our questions by calling them! And we couldn't book our band until the last minute because they took forever to get back to us regarding our sound equipment questions. The whole experience wasn't all bad though - the James did surprise us by letting us use one of their penthouse rooms for the weekend. It is a gorgeous space! It was really fun for my bridesmaids and I to use this to get ready the morning and it made for great photos! Our guests did love the food and the space - we received nothing but compliments on how great the day was and how much fun they had! I just wish everything wasn't so stressful leading up to the actually wedding!";3;1;1;0;N;DC1sD5TsqljP_BIAV6S-pw
2/24/2010;W1CM1XYpDP05OE5T7iiD4w;OzU3uTiW1cq22iEEy8_TVg;"Hello, classy. With a sexy entrance lobby next to the steakhouse, this boutique hotel is where you want to stay when you visit Chicago. Rooms were spacious, comfortable, and furnished with trendy pieces. Kiehl's products in the bathroom, and luxurious spa robes and slippers in the bedroom. Oh, and quite deliberate placement of mirrors in the bedroom.";5;3;1;1;N;DC1sD5TsqljP_BIAV6S-pw
12/10/2007;wpxNV71XOmyxRdMOrcZaEg;8wD7Ddf0WOIqS4d8BDpDoQ;"Modern deco, large plasma screen in the room, great in room bar, excellent service, everything you needed with a great location. Defining moment:  Called down to have some shirts and slacks picked up to be pressed.  Hung up the phone, and didn't even have time to fill out the sheet before the guy knocked at the door.  Since he had to wait a second, he looks over and says, ""Looks like you need some ice"" - then runs off to get some for me.";5;1;2;0;N;DC1sD5TsqljP_BIAV6S-pw
3/23/2010;FgcfJgnM8TPhmxSTzqxSuA;C1EieSfhsml2-qOqGRYTjA;"Not impressed. From check in and the people behind the counter arguing with each other, to the clogged tub to side table they called a desk, to the painfully slow internet connection, to the tiny room and the dark corner called a closet, and the been there done that interior. All in all an unsatisfying experience.";1;1;1;1;N;DC1sD5TsqljP_BIAV6S-pw
1/11/2010;-UEoK7lciAiDj40xaRgNuQ;vyBg4PXQKSak0Y4tfuLtWw;"Loved this place.  I got a great deal through a website so I decided to take my husband here for a little ""staycation"".  The room was bright and modern, not huge by any means but not small either.  The bed was ridiculously comfortable..I didn't want to get out of it.  The bathroom was big with Khiels products, which promptly went into my bag.  The mini bar is unlike any mini bar I've seen.  There weren't just airplane sized bottles, there were large bottles of Grey Goose, Johnny Walker, Patron and more.  And there was a wine opener, martini glasses, and wine glasses which was key as we brought some wine to drink. The service was top notch.  We didn't have a remote for the stereo to listen to our ipod so we called the front desk...the remote was at our door in less than 3 minutes.  Turn down service includes a tasty little cookie and more Khiels products if needed.  I loved that check in and check out was 2pm.  It really allows you to enjoy the room.  If I ever need to stay downtown again I'd stay here in a heartbeat.";5;1;1;0;N;DC1sD5TsqljP_BIAV6S-pw
8/28/2009;j9SWDvbQ22UjLnOgVcD4ug;T2o0YCTYajodiK8uE4whiw;"Love this place. Great location. Trader Joes is across the street for all your provisions. Great door staff.Great front desk. Ms. Hampson rocks too. Rooms are fab. Beds are great. Bathrooms are good too. Its attached to one of the best steak houses in the  city to boot. Its that new modern boutique hotle all the kids are talking about. Really is my new fav , I've been here probably ten times and every stay was fabulous.";5;1;1;0;N;DC1sD5TsqljP_BIAV6S-pw
2/9/2010;3FosnRDUO-1;rZBi7MVUWeZw2Qhpaxx5Cw;"For my bachelorette party my awesome friends rented a suite at the James, it was amazing! They had a hookup on the TV so we could play Wii karaoke and there is a Trader Joe's right accross the street which was perfect for snack/alcohol runs. I love the modern style and furnishings. Our room had a seperate living room area and bar. The bathroom was huge and we all fought over the Kiehl's bath products. I swear everyone who works here is super good looking. We had room service for breakfast the next morning and it was delicious. I HIGHLY recommend booking the James. I am sure we got a little loud and they never complained. Just writing this review makes me want to have another party there!";5;1;1;0;N;DC1sD5TsqljP_BIAV6S-pw
7/26/2011;JHcw5RfIVTRCHGNXOdDnPQ;6D1uscmBTFOTVjAiPTCQIw;"We stayed here for 3 nights, June 30th-July 2nd. It was perfect from beginning, (upgraded us to the top floor) to the end. The Front Desk, Concierge, and the Doorman were all friendly and helpful. The room was stylish, hip, and comfortable. The bathroom is especially nice with dimmers on the lights and the sliding door and  the beds are heavenly! I ate at the restaurant for breakfast and I could have split it with two other people, it was huge, but delicious. The Hotel is perfectly located for all Chicago shopping and dining. The Front Desk and the concierge both gave us awesome restaurant recommendations. Check out time is 3:00!!  unheard of.........so great, no rushing around to check out.  I would stay here again for sure.  Oh yeah, we saw Adam Levine coming in after a night out .........so Rock Stars stay here:)";5;2;0;0;N;DC1sD5TsqljP_BIAV6S-pw
12/7/2011;W7SGoUoXr36lMOTXO6G9Ow;xnfKq4g6suddDCnfBQpohg;"I am only rating this four stars instead of five just because it's older..It's pretty clean though and very nice.  The people that work there are very nice and helpful in the lobby.  It's right across the street from Trader Joes which is awesome.  The downstairs restaurant is super as well.  We have had Thanksgiving dinner there twice and really enjoyed it.";4;0;0;0;N;DC1sD5TsqljP_BIAV6S-pw
7/26/2011;Z8MOx7Q8QUJgvv9mjsLfmw;4ULUWqda23gUl_VylJ2OAw;"Pretty good quality for the price we paid.  That said, anything more than what we paid might have been pushing it (we paid $187/night).  Great location, great service, great housekeeping!   I knocked off one star because the room wasn't as nice as I had anticipated.  We decided to opt for the deluxe guestroom for some more square footage and I can't imagine how small the room would have felt if we had just booked the regular guest room.  Our couch is located right UNDER the tv, which means you can't sit on the couch and watch tv at the same time and you can't watch tv if someone is sitting on the couch.  The air conditioning was wonky - it would work fine sometimes and other times I felt like we were having humid air circulated through our super warm room.  It was nice having a full size mirror in the room, but it was just a large mirror that was placed slanting against the wall.  And there was this weird patent leather chair in our room that felt so misplaced; oh and random framed artwork placed above the headboard over ONE bed (and not the other) - it looked like $3 IKEA artwork. Maybe I'm hard to place when it comes to interior design. The positives of the hotel (and trust me, the positives outweigh the weird issues I had with the interior design and AC) include: the David Burke Primehouse (wonderful!), the housekeeping (prompt, attentive, fast like ninjas), friendliness of the staff, and LOCATION.  We were all over Chicago and the James Hotel really felt like it was the perfect location if you wanted to walk to Millennium Park, grab a bite to eat at XOCO or any of the other Rick Bayless restaurants, and then grab a drink at the Hancock Tower (which was exactly what we did when we were in Chicago). If I could get another great deal for the hotel, I'd probably stay here again.";4;1;1;1;N;DC1sD5TsqljP_BIAV6S-pw
6/16/2010;DfNWx6qUyRn5TlUvmxV1TQ;Dhhv_dHIdA7LSvt6iYrRhw;"I stayed at The James Hotel on business in April.  I'm not a fan of the modern IKEA look but was pleasantly surprised but the hotel and it's staff.  Everyone there goes above and beyond to accommodate you.  They are super friendly which to me is important.  There is a restaurant and lounge on the first floor with excellent food.  I was there about a week and ate there twice and both times we had wonderful service and food.  One night we hung out in the lounge and also received great service. The rooms are very clean and the mini bar is by far the best mini bar I've ever seen in a hotel if you are a drinker.  These weren't your sample bottles of booze.  They also have Kheils soaps which I love and they give you new ones everyday.  Turn down service was wonderful it was nice to come back to your room to music playing and soft lighting to help you start to relax.  The beds were super comfy.   I would definitely pick The James as my first choice for hotels in Chicago.  It is worth every penny!";4;1;0;0;N;DC1sD5TsqljP_BIAV6S-pw
10/4/2008;bLZzJiFDou3mx8e08UeyBA;3Ro2We0Im20R9UcEYzFHew;"The rooms are beautiful, and sparse. I love the fact that they are conscious about the environment and will only change the bedding if you place a card on the bed. It's a bit on the high side for the stay, but you're just off of Michigan Ave., where everything is happening. Nice spot.";3;1;0;0;N;DC1sD5TsqljP_BIAV6S-pw
1/18/2011;Ja8aOar55-AGGgCcmmlZ7w;BOGbtSLW-VekaILOOH8VsQ;"I got a wheelchair accessible room by accident.   There is no tub in these rooms, just an open floor shower.   The door to the bathroom slides open (modern, but uncomfortable if sharing a room with people because you can see inside with the open cracks).   Despite this, I give this place 4 stars because the staff is extra friendly and accommodating.";4;0;0;0;N;DC1sD5TsqljP_BIAV6S-pw
